プラント	指図タイプ	MRP管理者	指図番号	作業/活動番号	確認番号	テキスト（短）	作業区	管理キー	品目コード	品目テキスト	予定数	工程実績	工数実績	計画終了日	WBS要素	受注伝票番号	受注明細番号
P100	ZP11	PC1	50119926	0070	0015615082	機械時間（自挿）	A0811	SNF	P0A533903	IK-5339A S03 UPS SOURCE	8	8	14	20250730		0000000000	000000
P100	ZP11	PC1	50119926	0080	0015615083	作業時間（自挿）	A0812	SNF	P0A533903	IK-5339A S03 UPS SOURCE	8	8	81	20250730		0000000000	000000
P100	ZP11	PC1	50119926	0090	0015615084	段取り（手挿・修正）	A0820	SNF	P0A533903	IK-5339A S03 UPS SOURCE	8	8	171	20250730		0000000000	000000
P100	ZP11	PC1	50119926	0100	0015615086	作業時間（手挿）	A0822	SNF	P0A533903	IK-5339A S03 UPS SOURCE	8	8	170	20250730		0000000000	000000
P100	ZP11	PC1	50119926	0110	0015615085	機械時間（手挿）	A0821	SNF	P0A533903	IK-5339A S03 UPS SOURCE	8	8	10	20250730		0000000000	000000
P100	ZP11	PC1	50119926	0120	0015615087	作業時間（修正）	A0830	SNF	P0A533903	IK-5339A S03 UPS SOURCE	8	8	35	20250730		0000000000	000000
P100	ZP11	PC1	50119926	0130	0015615089	段取り（検査）	A0850	SNF	P0A533903	IK-5339A S03 UPS SOURCE	8		13	20250730		0000000000	000000
P100	ZP11	PC1	50119926	0140	0015615090	機械時間（検査）	A0851	SNF	P0A533903	IK-5339A S03 UPS SOURCE	8	8	8	20250730		0000000000	000000
P100	ZP11	PC1	50119926	0150	0015615088	作業時間（仕上げ）	A0840	SNF	P0A533903	IK-5339A S03 UPS SOURCE	8			20250730		0000000000	000000
P100	ZP11	PC1	50119926	0160	0015615091	作業時間（検査）	A0852	MFN	P0A533903	IK-5339A S03 UPS SOURCE	8		16	20250730		0000000000	000000
P100	ZP11	PC1	50119926	0910	0015615092	自部署手直し（ＰＣ）	A0880	SNF	P0A533903	IK-5339A S03 UPS SOURCE	8			20250730		0000000000	000000
P100	ZP11	PC1	50119926	0920	0015615093	他部署手直し（ＰＣ）	A0885	SNF	P0A533903	IK-5339A S03 UPS SOURCE	8			20250730		0000000000	000000
P100	ZP11	PC1	50119926	0930	0015615094	自部署手直し機械時間（ＰＣ）	A0890	SNF	P0A533903	IK-5339A S03 UPS SOURCE	8			20250730		0000000000	000000
P100	ZP11	PC1	50119926	0940	0015615095	他部署手直し機械時間（ＰＣ）	A0895	SNF	P0A533903	IK-5339A S03 UPS SOURCE	8			20250730		0000000000	000000
P100	ZP11	PC1	50119935	0010	0015615256	メイン部品払出	CW010	SNF	P0A381201	GK-3812A S01 ISOAMP RFDDC	30	30		20250801		0000000000	000000
P100	ZP11	PC1	50119935	0020	0015615257	部品仕分け	C0931	SNF	P0A381201	GK-3812A S01 ISOAMP RFDDC	30	30	3	20250801		0000000000	000000
P100	ZP11	PC1	50119935	0030	0015615258	段取り（チップ実装）	A0800	SNF	P0A381201	GK-3812A S01 ISOAMP RFDDC	30			20250801		0000000000	000000
P100	ZP11	PC1	50119935	0040	0015615259	機械時間（チップ実装）	A0801	SNF	P0A381201	GK-3812A S01 ISOAMP RFDDC	30			20250801		0000000000	000000
P100	ZP11	PC1	50119935	0050	0015615260	作業時間（チップ実装）	A0802	SNF	P0A381201	GK-3812A S01 ISOAMP RFDDC	30			20250801		0000000000	000000
P100	ZP11	PC1	50119935	0060	0015615261	段取り（自挿）	A0810	SNF	P0A381201	GK-3812A S01 ISOAMP RFDDC	30	30	19	20250801		0000000000	000000
P100	ZP11	PC1	50119935	0070	0015615262	機械時間（自挿）	A0811	SNF	P0A381201	GK-3812A S01 ISOAMP RFDDC	30	30	18	20250801		0000000000	000000
P100	ZP11	PC1	50119935	0080	0015615263	作業時間（自挿）	A0812	SNF	P0A381201	GK-3812A S01 ISOAMP RFDDC	30	30	90	20250801		0000000000	000000
P100	ZP11	PC1	50119935	0090	0015615264	段取り（手挿・修正）	A0820	SNF	P0A381201	GK-3812A S01 ISOAMP RFDDC	30			20250801		0000000000	000000
P100	ZP11	PC1	50119935	0100	0015615266	作業時間（手挿）	A0822	SNF	P0A381201	GK-3812A S01 ISOAMP RFDDC	30	30	68	20250801		0000000000	000000
P100	ZP11	PC1	50119935	0110	0015615265	機械時間（手挿）	A0821	SNF	P0A381201	GK-3812A S01 ISOAMP RFDDC	30	30	15	20250801		0000000000	000000
P100	ZP11	PC1	50119935	0120	0015615267	作業時間（修正）	A0830	SNF	P0A381201	GK-3812A S01 ISOAMP RFDDC	30	30	25	20250801		0000000000	000000
P100	ZP11	PC1	50119935	0130	0015615269	段取り（検査）	A0850	SNF	P0A381201	GK-3812A S01 ISOAMP RFDDC	30	30	21	20250801		0000000000	000000
P100	ZP11	PC1	50119935	0140	0015615270	機械時間（検査）	A0851	SNF	P0A381201	GK-3812A S01 ISOAMP RFDDC	30			20250801		0000000000	000000
P100	ZP11	PC1	50119935	0150	0015615268	作業時間（仕上げ）	A0840	SNF	P0A381201	GK-3812A S01 ISOAMP RFDDC	30	30	65	20250801		0000000000	000000
P100	ZP11	PC1	50119935	0160	0015615271	作業時間（検査）	A0852	MFN	P0A381201	GK-3812A S01 ISOAMP RFDDC	30	30	77	20250801		0000000000	000000
P100	ZP11	PC1	50119935	0910	0015615272	自部署手直し（ＰＣ）	A0880	SNF	P0A381201	GK-3812A S01 ISOAMP RFDDC	30			20250801		0000000000	000000
P100	ZP11	PC1	50119935	0920	0015615273	他部署手直し（ＰＣ）	A0885	SNF	P0A381201	GK-3812A S01 ISOAMP RFDDC	30			20250801		0000000000	000000
P100	ZP11	PC1	50119935	0930	0015615274	自部署手直し機械時間（ＰＣ）	A0890	SNF	P0A381201	GK-3812A S01 ISOAMP RFDDC	30			20250801		0000000000	000000
P100	ZP11	PC1	50119935	0940	0015615275	他部署手直し機械時間（ＰＣ）	A0895	SNF	P0A381201	GK-3812A S01 ISOAMP RFDDC	30			20250801		0000000000	000000
P100	ZP11	PC1	50119942	0010	0015627156	メイン部品払出	CW010	SNF	P00A0715916	IK-7159CU16 CM600DU-12NFH	15	15		20250731		0000000000	000000
P100	ZP11	PC1	50119942	0020	0015627157	部品仕分け	C0931	SNF	P00A0715916	IK-7159CU16 CM600DU-12NFH	15	15		20250731		0000000000	000000
P100	ZP11	PC1	50119942	0030	0015627158	段取り（チップ実装）	A0800	SNF	P00A0715916	IK-7159CU16 CM600DU-12NFH	15	15	33	20250731		0000000000	000000
P100	ZP11	PC1	50119942	0040	0015627159	機械時間（チップ実装）	A0801	SNF	P00A0715916	IK-7159CU16 CM600DU-12NFH	15	15	64	20250731		0000000000	000000
P100	ZP11	PC1	50119942	0050	0015627160	作業時間（チップ実装）	A0802	SNF	P00A0715916	IK-7159CU16 CM600DU-12NFH	15	15	49	20250731		0000000000	000000
P100	ZP11	PC1	50119942	0060	0015627161	段取り（自挿）	A0810	SNF	P00A0715916	IK-7159CU16 CM600DU-12NFH	15	15	14	20250731		0000000000	000000
P100	ZP11	PC1	50119942	0070	0015627162	機械時間（自挿）	A0811	SNF	P00A0715916	IK-7159CU16 CM600DU-12NFH	15	15	47	20250731		0000000000	000000
P100	ZP11	PC1	50119942	0080	0015627163	作業時間（自挿）	A0812	SNF	P00A0715916	IK-7159CU16 CM600DU-12NFH	15	15	113	20250731		0000000000	000000
P100	ZP11	PC1	50119942	0090	0015627164	段取り（手挿・修正）	A0820	SNF	P00A0715916	IK-7159CU16 CM600DU-12NFH	15	15	154	20250731		0000000000	000000
P100	ZP11	PC1	50119942	0100	0015627166	作業時間（手挿）	A0822	SNF	P00A0715916	IK-7159CU16 CM600DU-12NFH	15	15	105	20250731		0000000000	000000
P100	ZP11	PC1	50119942	0110	0015627165	機械時間（手挿）	A0821	SNF	P00A0715916	IK-7159CU16 CM600DU-12NFH	15	15	10	20250731		0000000000	000000
P100	ZP11	PC1	50119942	0120	0015627167	作業時間（修正）	A0830	SNF	P00A0715916	IK-7159CU16 CM600DU-12NFH	15	15	40	20250731		0000000000	000000
P100	ZP11	PC1	50119942	0130	0015627169	段取り（検査）	A0850	SNF	P00A0715916	IK-7159CU16 CM600DU-12NFH	15	15	30	20250731		0000000000	000000
P100	ZP11	PC1	50119942	0140	0015627170	機械時間（検査）	A0851	SNF	P00A0715916	IK-7159CU16 CM600DU-12NFH	15	15	120	20250731		0000000000	000000
P100	ZP11	PC1	50119942	0150	0015627168	作業時間（仕上げ）	A0840	SNF	P00A0715916	IK-7159CU16 CM600DU-12NFH	15		24	20250731		0000000000	000000
P100	ZP11	PC1	50119942	0160	0015627171	作業時間（検査）	A0852	MFN	P00A0715916	IK-7159CU16 CM600DU-12NFH	15	15	58	20250731		0000000000	000000
P100	ZP11	PC1	50119942	0910	0015627172	自部署手直し（ＰＣ）	A0880	SNF	P00A0715916	IK-7159CU16 CM600DU-12NFH	15			20250731		0000000000	000000
P100	ZP11	PC1	50119942	0920	0015627173	他部署手直し（ＰＣ）	A0885	SNF	P00A0715916	IK-7159CU16 CM600DU-12NFH	15			20250731		0000000000	000000
P100	ZP11	PC1	50119942	0930	0015627174	自部署手直し機械時間（ＰＣ）	A0890	SNF	P00A0715916	IK-7159CU16 CM600DU-12NFH	15			20250731		0000000000	000000
P100	ZP11	PC1	50119942	0940	0015627175	他部署手直し機械時間（ＰＣ）	A0895	SNF	P00A0715916	IK-7159CU16 CM600DU-12NFH	15			20250731		0000000000	000000
P100	ZP11	PC1	50119947	0010	0015627276	メイン部品払出	CW010	SNF	P00A0761603	IK-7616U03(IK-1749U32+VR)	10	10		20250818		0000000000	000000
P100	ZP11	PC1	50119947	0020	0015627277	部品仕分け	C0931	SNF	P00A0761603	IK-7616U03(IK-1749U32+VR)	10	10	14	20250818		0000000000	000000
P100	ZP11	PC1	50119947	0030	0015627278	段取り（チップ実装）	A0800	SNF	P00A0761603	IK-7616U03(IK-1749U32+VR)	10	10	23	20250818		0000000000	000000
P100	ZP11	PC1	50119947	0040	0015627279	機械時間（チップ実装）	A0801	SNF	P00A0761603	IK-7616U03(IK-1749U32+VR)	10	10	82	20250818		0000000000	000000
P100	ZP11	PC1	50119947	0050	0015627280	作業時間（チップ実装）	A0802	SNF	P00A0761603	IK-7616U03(IK-1749U32+VR)	10	10	38	20250818		0000000000	000000
P100	ZP11	PC1	50119947	0060	0015627281	段取り（自挿）	A0810	SNF	P00A0761603	IK-7616U03(IK-1749U32+VR)	10	10	39	20250818		0000000000	000000
P100	ZP11	PC1	50119947	0070	0015627282	機械時間（自挿）	A0811	SNF	P00A0761603	IK-7616U03(IK-1749U32+VR)	10	10	60	20250818		0000000000	000000
P100	ZP11	PC1	50119947	0080	0015627283	作業時間（自挿）	A0812	SNF	P00A0761603	IK-7616U03(IK-1749U32+VR)	10	10	193	20250818		0000000000	000000
P100	ZP11	PC1	50119947	0090	0015627284	段取り（手挿・修正）	A0820	SNF	P00A0761603	IK-7616U03(IK-1749U32+VR)	10	10	10	20250818		0000000000	000000
P100	ZP11	PC1	50119947	0100	0015627285	作業時間（手挿）	A0822	SNF	P00A0761603	IK-7616U03(IK-1749U32+VR)	10	10	50	20250818		0000000000	000000
P100	ZP11	PC1	50119947	0110	0015627286	機械時間（手挿）	A0821	SNF	P00A0761603	IK-7616U03(IK-1749U32+VR)	10	10	20	20250818		0000000000	000000
P100	ZP11	PC1	50119947	0120	0015627287	作業時間（修正）	A0830	SNF	P00A0761603	IK-7616U03(IK-1749U32+VR)	10	10	52	20250818		0000000000	000000
P100	ZP11	PC1	50119947	0130	0015627288	段取り（検査）	A0850	SNF	P00A0761603	IK-7616U03(IK-1749U32+VR)	10	7	40	20250818		0000000000	000000
P100	ZP11	PC1	50119947	0140	0015627289	機械時間（検査）	A0851	SNF	P00A0761603	IK-7616U03(IK-1749U32+VR)	10	10	93	20250818		0000000000	000000
P100	ZP11	PC1	50119947	0150	0015627290	作業時間（仕上げ）	A0840	SNF	P00A0761603	IK-7616U03(IK-1749U32+VR)	10	7	4	20250818		0000000000	000000
P100	ZP11	PC1	50119947	0160	0015627291	作業時間（検査）	A0852	MFN	P00A0761603	IK-7616U03(IK-1749U32+VR)	10	7	77	20250818		0000000000	000000
P100	ZP11	PC1	50119947	0910	0015627292	自部署手直し（ＰＣ）	A0880	SNF	P00A0761603	IK-7616U03(IK-1749U32+VR)	10			20250818		0000000000	000000
P100	ZP11	PC1	50119947	0920	0015627293	他部署手直し（ＰＣ）	A0885	SNF	P00A0761603	IK-7616U03(IK-1749U32+VR)	10			20250818		0000000000	000000
P100	ZP11	PC1	50119947	0930	0015627294	自部署手直し機械時間（ＰＣ）	A0890	SNF	P00A0761603	IK-7616U03(IK-1749U32+VR)	10			20250818		0000000000	000000
P100	ZP11	PC1	50119947	0940	0015627295	他部署手直し機械時間（ＰＣ）	A0895	SNF	P00A0761603	IK-7616U03(IK-1749U32+VR)	10			20250818		0000000000	000000
P100	ZP11	PC1	50119957	0010	0015627496	メイン部品払出	CW010	SNF	PZZA0530103	IK-5301B S03	18	18		20250820		0000000000	000000
P100	ZP11	PC1	50119957	0020	0015627497	部品仕分け	C0931	SNF	PZZA0530103	IK-5301B S03	18	18	3	20250820		0000000000	000000
P100	ZP11	PC1	50119957	0030	0015627498	段取り（チップ実装）	A0800	SNF	PZZA0530103	IK-5301B S03	18		30	20250820		0000000000	000000
P100	ZP11	PC1	50119957	0040	0015627499	機械時間（チップ実装）	A0801	SNF	PZZA0530103	IK-5301B S03	18			20250820		0000000000	000000
P100	ZP11	PC1	50119957	0050	0015627500	作業時間（チップ実装）	A0802	SNF	PZZA0530103	IK-5301B S03	18			20250820		0000000000	000000
P100	ZP11	PC1	50119957	0060	0015627501	段取り（自挿）	A0810	SNF	PZZA0530103	IK-5301B S03	18			20250820		0000000000	000000
P100	ZP11	PC1	50119957	0070	0015627502	機械時間（自挿）	A0811	SNF	PZZA0530103	IK-5301B S03	18			20250820		0000000000	000000
P100	ZP11	PC1	50119957	0080	0015627503	作業時間（自挿）	A0812	SNF	PZZA0530103	IK-5301B S03	18			20250820		0000000000	000000
P100	ZP11	PC1	50119957	0090	0015627504	段取り（手挿・修正）	A0820	SNF	PZZA0530103	IK-5301B S03	18			20250820		0000000000	000000
P100	ZP11	PC1	50119957	0100	0015627506	作業時間（手挿）	A0822	SNF	PZZA0530103	IK-5301B S03	18			20250820		0000000000	000000
P100	ZP11	PC1	50119957	0110	0015627505	機械時間（手挿）	A0821	SNF	PZZA0530103	IK-5301B S03	18			20250820		0000000000	000000
P100	ZP11	PC1	50119957	0120	0015627507	作業時間（修正）	A0830	SNF	PZZA0530103	IK-5301B S03	18			20250820		0000000000	000000
P100	ZP11	PC1	50119957	0130	0015627509	段取り（検査）	A0850	SNF	PZZA0530103	IK-5301B S03	18			20250820		0000000000	000000
P100	ZP11	PC1	50119957	0140	0015627510	機械時間（検査）	A0851	SNF	PZZA0530103	IK-5301B S03	18			20250820		0000000000	000000
P100	ZP11	PC1	50119957	0150	0015627508	作業時間（仕上げ）	A0840	SNF	PZZA0530103	IK-5301B S03	18			20250820		0000000000	000000
P100	ZP11	PC1	50119957	0160	0015627511	作業時間（検査）	A0852	MFN	PZZA0530103	IK-5301B S03	18			20250820		0000000000	000000
P100	ZP11	PC1	50119957	0910	0015627512	自部署手直し（ＰＣ）	A0880	SNF	PZZA0530103	IK-5301B S03	18			20250820		0000000000	000000
P100	ZP11	PC1	50119957	0920	0015627513	他部署手直し（ＰＣ）	A0885	SNF	PZZA0530103	IK-5301B S03	18			20250820		0000000000	000000
P100	ZP11	PC1	50119957	0930	0015627514	自部署手直し機械時間（ＰＣ）	A0890	SNF	PZZA0530103	IK-5301B S03	18			20250820		0000000000	000000
P100	ZP11	PC1	50119957	0940	0015627515	他部署手直し機械時間（ＰＣ）	A0895	SNF	PZZA0530103	IK-5301B S03	18			20250820		0000000000	000000
P100	ZP11	PC1	50119958	0010	0015627516	メイン部品払出	CW010	SNF	PZZA0530206	IK-5302D U06	6	6		20250731		0000000000	000000
P100	ZP11	PC1	50119958	0020	0015627517	部品仕分け	C0931	SNF	PZZA0530206	IK-5302D U06	6	6	2	20250731		0000000000	000000
P100	ZP11	PC1	50119958	0030	0015627518	段取り（チップ実装）	A0800	SNF	PZZA0530206	IK-5302D U06	6	6	63	20250731		0000000000	000000
P100	ZP11	PC1	50119958	0040	0015627519	機械時間（チップ実装）	A0801	SNF	PZZA0530206	IK-5302D U06	6	6	143	20250731		0000000000	000000
P100	ZP11	PC1	50119958	0050	0015627520	作業時間（チップ実装）	A0802	SNF	PZZA0530206	IK-5302D U06	6	6	115	20250731		0000000000	000000
P100	ZP11	PC1	50119958	0060	0015627521	段取り（自挿）	A0810	SNF	PZZA0530206	IK-5302D U06	6	6	5	20250731		0000000000	000000
P100	ZP11	PC1	50119958	0070	0015627522	機械時間（自挿）	A0811	SNF	PZZA0530206	IK-5302D U06	6	6	3	20250731		0000000000	000000
P100	ZP11	PC1	50119958	0080	0015627523	作業時間（自挿）	A0812	SNF	PZZA0530206	IK-5302D U06	6	6	31	20250731		0000000000	000000
P100	ZP11	PC1	50119958	0090	0015627524	段取り（手挿・修正）	A0820	SNF	PZZA0530206	IK-5302D U06	6	6	19	20250731		0000000000	000000
P100	ZP11	PC1	50119958	0100	0015627526	作業時間（手挿）	A0822	SNF	PZZA0530206	IK-5302D U06	6	6	40	20250731		0000000000	000000
P100	ZP11	PC1	50119958	0110	0015627525	機械時間（手挿）	A0821	SNF	PZZA0530206	IK-5302D U06	6	6	10	20250731		0000000000	000000
P100	ZP11	PC1	50119958	0120	0015627527	作業時間（修正）	A0830	SNF	PZZA0530206	IK-5302D U06	6	6	20	20250731		0000000000	000000
P100	ZP11	PC1	50119958	0130	0015627529	段取り（検査）	A0850	SNF	PZZA0530206	IK-5302D U06	6	6	22	20250731		0000000000	000000
P100	ZP11	PC1	50119958	0140	0015627530	機械時間（検査）	A0851	SNF	PZZA0530206	IK-5302D U06	6	6	84	20250731		0000000000	000000
P100	ZP11	PC1	50119958	0150	0015627528	作業時間（仕上げ）	A0840	SNF	PZZA0530206	IK-5302D U06	6	6	4	20250731		0000000000	000000
P100	ZP11	PC1	50119958	0160	0015627531	作業時間（検査）	A0852	MFN	PZZA0530206	IK-5302D U06	6	6	30	20250731		0000000000	000000
P100	ZP11	PC1	50119958	0910	0015627532	自部署手直し（ＰＣ）	A0880	SNF	PZZA0530206	IK-5302D U06	6			20250731		0000000000	000000
P100	ZP11	PC1	50119958	0920	0015627533	他部署手直し（ＰＣ）	A0885	SNF	PZZA0530206	IK-5302D U06	6			20250731		0000000000	000000
P100	ZP11	PC1	50119958	0930	0015627534	自部署手直し機械時間（ＰＣ）	A0890	SNF	PZZA0530206	IK-5302D U06	6			20250731		0000000000	000000
P100	ZP11	PC1	50119958	0940	0015627535	他部署手直し機械時間（ＰＣ）	A0895	SNF	PZZA0530206	IK-5302D U06	6			20250731		0000000000	000000
P100	ZP11	PC1	50119960	0010	0015627556	メイン部品払出	CW010	SNF	PZZA0532077	IK-5320 S77 SENSOR.PCB	16	16		20250820		0000000000	000000
P100	ZP11	PC1	50119960	0020	0015627557	部品仕分け	C0931	SNF	PZZA0532077	IK-5320 S77 SENSOR.PCB	16	16	9	20250820		0000000000	000000
P100	ZP11	PC1	50119960	0030	0015627558	段取り（チップ実装）	A0800	SNF	PZZA0532077	IK-5320 S77 SENSOR.PCB	16			20250820		0000000000	000000
P100	ZP11	PC1	50119960	0040	0015627559	機械時間（チップ実装）	A0801	SNF	PZZA0532077	IK-5320 S77 SENSOR.PCB	16			20250820		0000000000	000000
P100	ZP11	PC1	50119960	0050	0015627560	作業時間（チップ実装）	A0802	SNF	PZZA0532077	IK-5320 S77 SENSOR.PCB	16			20250820		0000000000	000000
P100	ZP11	PC1	50119960	0060	0015627561	段取り（自挿）	A0810	SNF	PZZA0532077	IK-5320 S77 SENSOR.PCB	16		22	20250820		0000000000	000000
P100	ZP11	PC1	50119960	0070	0015627562	機械時間（自挿）	A0811	SNF	PZZA0532077	IK-5320 S77 SENSOR.PCB	16			20250820		0000000000	000000
P100	ZP11	PC1	50119960	0080	0015627563	作業時間（自挿）	A0812	SNF	PZZA0532077	IK-5320 S77 SENSOR.PCB	16			20250820		0000000000	000000
P100	ZP11	PC1	50119960	0090	0015627564	段取り（手挿・修正）	A0820	SNF	PZZA0532077	IK-5320 S77 SENSOR.PCB	16			20250820		0000000000	000000
P100	ZP11	PC1	50119960	0100	0015627566	作業時間（手挿）	A0822	SNF	PZZA0532077	IK-5320 S77 SENSOR.PCB	16			20250820		0000000000	000000
P100	ZP11	PC1	50119960	0110	0015627565	機械時間（手挿）	A0821	SNF	PZZA0532077	IK-5320 S77 SENSOR.PCB	16			20250820		0000000000	000000
P100	ZP11	PC1	50119960	0120	0015627567	作業時間（修正）	A0830	SNF	PZZA0532077	IK-5320 S77 SENSOR.PCB	16			20250820		0000000000	000000
P100	ZP11	PC1	50119960	0130	0015627569	段取り（検査）	A0850	SNF	PZZA0532077	IK-5320 S77 SENSOR.PCB	16			20250820		0000000000	000000
P100	ZP11	PC1	50119960	0140	0015627570	機械時間（検査）	A0851	SNF	PZZA0532077	IK-5320 S77 SENSOR.PCB	16			20250820		0000000000	000000
P100	ZP11	PC1	50119960	0150	0015627568	作業時間（仕上げ）	A0840	SNF	PZZA0532077	IK-5320 S77 SENSOR.PCB	16			20250820		0000000000	000000
P100	ZP11	PC1	50119960	0160	0015627571	作業時間（検査）	A0852	MFN	PZZA0532077	IK-5320 S77 SENSOR.PCB	16			20250820		0000000000	000000
P100	ZP11	PC1	50119960	0910	0015627572	自部署手直し（ＰＣ）	A0880	SNF	PZZA0532077	IK-5320 S77 SENSOR.PCB	16			20250820		0000000000	000000
P100	ZP11	PC1	50119960	0920	0015627573	他部署手直し（ＰＣ）	A0885	SNF	PZZA0532077	IK-5320 S77 SENSOR.PCB	16			20250820		0000000000	000000
P100	ZP11	PC1	50119960	0930	0015627574	自部署手直し機械時間（ＰＣ）	A0890	SNF	PZZA0532077	IK-5320 S77 SENSOR.PCB	16			20250820		0000000000	000000
P100	ZP11	PC1	50119960	0940	0015627575	他部署手直し機械時間（ＰＣ）	A0895	SNF	PZZA0532077	IK-5320 S77 SENSOR.PCB	16			20250820		0000000000	000000
P100	ZP11	PC1	50119963	0010	0015627616	メイン部品払出	CW010	SNF	PZZA0533904	IK-5339A S04 UPS SOURCE	10	10		20250801		0000000000	000000
P100	ZP11	PC1	50119963	0020	0015627617	部品仕分け	C0931	SNF	PZZA0533904	IK-5339A S04 UPS SOURCE	10	10	24	20250801		0000000000	000000
P100	ZP11	PC1	50119963	0030	0015627618	段取り（チップ実装）	A0800	SNF	PZZA0533904	IK-5339A S04 UPS SOURCE	10			20250801		0000000000	000000
P100	ZP11	PC1	50119963	0040	0015627619	機械時間（チップ実装）	A0801	SNF	PZZA0533904	IK-5339A S04 UPS SOURCE	10			20250801		0000000000	000000
P100	ZP11	PC1	50119963	0050	0015627620	作業時間（チップ実装）	A0802	SNF	PZZA0533904	IK-5339A S04 UPS SOURCE	10			20250801		0000000000	000000
P100	ZP11	PC1	50119963	0060	0015627621	段取り（自挿）	A0810	SNF	PZZA0533904	IK-5339A S04 UPS SOURCE	10	10	35	20250801		0000000000	000000
P100	ZP11	PC1	50119963	0070	0015627622	機械時間（自挿）	A0811	SNF	PZZA0533904	IK-5339A S04 UPS SOURCE	10	10	15	20250801		0000000000	000000
P100	ZP11	PC1	50119963	0080	0015627623	作業時間（自挿）	A0812	SNF	PZZA0533904	IK-5339A S04 UPS SOURCE	10	10	85	20250801		0000000000	000000
P100	ZP11	PC1	50119963	0090	0015627624	段取り（手挿・修正）	A0820	SNF	PZZA0533904	IK-5339A S04 UPS SOURCE	10		180	20250801		0000000000	000000
P100	ZP11	PC1	50119963	0100	0015627626	作業時間（手挿）	A0822	SNF	PZZA0533904	IK-5339A S04 UPS SOURCE	10			20250801		0000000000	000000
P100	ZP11	PC1	50119963	0110	0015627625	機械時間（手挿）	A0821	SNF	PZZA0533904	IK-5339A S04 UPS SOURCE	10			20250801		0000000000	000000
P100	ZP11	PC1	50119963	0120	0015627627	作業時間（修正）	A0830	SNF	PZZA0533904	IK-5339A S04 UPS SOURCE	10			20250801		0000000000	000000
P100	ZP11	PC1	50119963	0130	0015627629	段取り（検査）	A0850	SNF	PZZA0533904	IK-5339A S04 UPS SOURCE	10			20250801		0000000000	000000
P100	ZP11	PC1	50119963	0140	0015627630	機械時間（検査）	A0851	SNF	PZZA0533904	IK-5339A S04 UPS SOURCE	10			20250801		0000000000	000000
P100	ZP11	PC1	50119963	0150	0015627628	作業時間（仕上げ）	A0840	SNF	PZZA0533904	IK-5339A S04 UPS SOURCE	10			20250801		0000000000	000000
P100	ZP11	PC1	50119963	0160	0015627631	作業時間（検査）	A0852	MFN	PZZA0533904	IK-5339A S04 UPS SOURCE	10			20250801		0000000000	000000
P100	ZP11	PC1	50119963	0910	0015627632	自部署手直し（ＰＣ）	A0880	SNF	PZZA0533904	IK-5339A S04 UPS SOURCE	10			20250801		0000000000	000000
P100	ZP11	PC1	50119963	0920	0015627633	他部署手直し（ＰＣ）	A0885	SNF	PZZA0533904	IK-5339A S04 UPS SOURCE	10			20250801		0000000000	000000
P100	ZP11	PC1	50119963	0930	0015627634	自部署手直し機械時間（ＰＣ）	A0890	SNF	PZZA0533904	IK-5339A S04 UPS SOURCE	10			20250801		0000000000	000000
P100	ZP11	PC1	50119963	0940	0015627635	他部署手直し機械時間（ＰＣ）	A0895	SNF	PZZA0533904	IK-5339A S04 UPS SOURCE	10			20250801		0000000000	000000
P100	ZP11	PC1	50119964	0010	0015627636	メイン部品払出	CW010	SNF	PZZA0534101	IK-5341 S01	14	14		20250821		0000000000	000000
P100	ZP11	PC1	50119964	0020	0015627637	部品仕分け	C0931	SNF	PZZA0534101	IK-5341 S01	14	14	16	20250821		0000000000	000000
P100	ZP11	PC1	50119964	0030	0015627638	段取り（チップ実装）	A0800	SNF	PZZA0534101	IK-5341 S01	14			20250821		0000000000	000000
P100	ZP11	PC1	50119964	0040	0015627639	機械時間（チップ実装）	A0801	SNF	PZZA0534101	IK-5341 S01	14			20250821		0000000000	000000
P100	ZP11	PC1	50119964	0050	0015627640	作業時間（チップ実装）	A0802	SNF	PZZA0534101	IK-5341 S01	14			20250821		0000000000	000000
P100	ZP11	PC1	50119964	0060	0015627641	段取り（自挿）	A0810	SNF	PZZA0534101	IK-5341 S01	14	14	48	20250821		0000000000	000000
P100	ZP11	PC1	50119964	0070	0015627642	機械時間（自挿）	A0811	SNF	PZZA0534101	IK-5341 S01	14	14	22	20250821		0000000000	000000
P100	ZP11	PC1	50119964	0080	0015627643	作業時間（自挿）	A0812	SNF	PZZA0534101	IK-5341 S01	14	14	83	20250821		0000000000	000000
P100	ZP11	PC1	50119964	0090	0015627644	段取り（手挿・修正）	A0820	SNF	PZZA0534101	IK-5341 S01	14	14	170	20250821		0000000000	000000
P100	ZP11	PC1	50119964	0100	0015627646	作業時間（手挿）	A0822	SNF	PZZA0534101	IK-5341 S01	14			20250821		0000000000	000000
P100	ZP11	PC1	50119964	0110	0015627645	機械時間（手挿）	A0821	SNF	PZZA0534101	IK-5341 S01	14			20250821		0000000000	000000
P100	ZP11	PC1	50119964	0120	0015627647	作業時間（修正）	A0830	SNF	PZZA0534101	IK-5341 S01	14			20250821		0000000000	000000
P100	ZP11	PC1	50119964	0130	0015627649	段取り（検査）	A0850	SNF	PZZA0534101	IK-5341 S01	14			20250821		0000000000	000000
P100	ZP11	PC1	50119964	0140	0015627650	機械時間（検査）	A0851	SNF	PZZA0534101	IK-5341 S01	14			20250821		0000000000	000000
