プラント	受注伝票番号	受注明細番号	請求伝票番号	請求明細番号	伝票タイプ	受注先コード	受注先名	品目コード	品目名	受注日	受注数	社内レート	指定納期日	営業所	営業グループ	営業員	品目階層	利益センタ	出荷伝票番号	出荷明細番号	請求済数	請求登録日	請求転記日	標準原価	材料費単価	建値単価	建値	単位	JPY契約換算金額	得意先発注番号	件名	出荷ポイント	入庫番号	販社／直販	直販/販社区分名	得意先グループ	CM記号	国名コード	関係会社コード	地域コード	ネットワーク／指図番号	WBS番号	TECO	COMP	製造時間（生産実績）	設計時間（生産実績）	検査時間（生産実績）	品目タイプ	製品単価	製品単価 社内レート	製品単価 単位	JPY製品換算単価	見積製造原価	見積製造原価 社内レート	見積製造原価 単位	JPY見積製造換算原価	材料費（設計予算：単価）	加工費（設計予算：単価）	購買伝票番号	購買伝票明細	SES請求単価	見積材費	見積材費 社内レート	見積材費 単位	JPY見積換算材費	JPY税換算金額	特裁番号	用途	エンドユーザコード	エンドユーザ名	国名コード（出荷先）	出荷先コード	出荷先名	出荷先住所	出庫転記日	条件グループ１	条件グループ２	用途コード	指定納品書区分	原価区分１	原価区分２	運賃	梱包費	搬入据付費	工事費	取説費用	立会費用	倉庫保管料	諸費用	販売手数料	特記事項	見積書番号	間接費キー	出荷先郵便番号	出荷先部署	出荷先電話番号	廃棄物引取
P200	0000340191	000010	0090857772	000011	Z010	1101848009	富士電機（株）　筑波工場（C3260）	S00A0149006	PK110F-80 X	2025/02/04	10.000	 1.00000	2025/08/06	E200	E22	00004546	S20	P321010	0080919782	900001	1.000	2025/08/04	2025/08/04	1848.5230	1534.2430	3120.00000	3120.00	JPY	3120	G0000000M2501-01328		D210					S	JP		8					             0.0000	             0.0000	             0.0000	FERT	3120.00000	1.00000	JPY	3120.0000	0.00000	0.00000		0.0000	0.0000	0.0000		00000	0.00000	0.00000	0.00000		0.0000	312		各種電源装置			JP	2180206939	富士電機株式会社　筑波工場　受入検査　Ａ棟（Ａ１１）	茨城県稲敷郡阿見町香澄の里３６－１	2025/08/04			S30	1			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	20250806			3000396		0298-89-3009	
P200	0000340191	000010	0090857772	000012	Z010	1101848009	富士電機（株）　筑波工場（C3260）	S00A0149006	PK110F-80 X	2025/02/04	10.000	 1.00000	2025/08/06	E200	E22	00004546	S20	P321010	0080919782	900002	9.000	2025/08/04	2025/08/04	1848.5230	1534.2430	3120.00000	28080.00	JPY	28080	G0000000M2501-01328		D210					S	JP		8					             0.0000	             0.0000	             0.0000	FERT	3120.00000	1.00000	JPY	3120.0000	0.00000	0.00000		0.0000	0.0000	0.0000		00000	0.00000	0.00000	0.00000		0.0000	2808		各種電源装置			JP	2180206939	富士電機株式会社　筑波工場　受入検査　Ａ棟（Ａ１１）	茨城県稲敷郡阿見町香澄の里３６－１	2025/08/04			S30	1			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	20250806			3000396		0298-89-3009	
P200	0000341604	000010	0090857773	000011	Z010	1101848009	富士電機（株）　筑波工場（C3260）	S00A0162101	PK160FG80 X	2025/03/17	40.000	 1.00000	2025/08/06	E200	E22	00004546	S20	P321010	0080919786	900001	40.000	2025/08/04	2025/08/04	2746.9960	2263.2480	3800.00000	152000.00	JPY	152000	G0000000U2503-00296		D210					S	JP		8					             0.0000	             0.0000	             0.0000	FERT	3800.00000	1.00000	JPY	3800.0000	0.00000	0.00000		0.0000	0.0000	0.0000		00000	0.00000	0.00000	0.00000		0.0000	15200		UPS			JP	2180206939	富士電機株式会社　筑波工場　受入検査　Ａ棟（Ａ１１）	茨城県稲敷郡阿見町香澄の里３６－１	2025/08/04			S40	1			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	20250806			3000396		0298-89-3009	
P200	0000344192	000010	0090857774	000011	Z010	1101859000	（株）五海商会	452Y90160	DF100AA160 X	2025/05/29	10.000	 1.00000	2025/08/05	E200	E21	00005112	SB0	P320020	0080919764	900001	10.000	2025/08/04	2025/08/04	1715.0800	1466.6510	2720.00000	27200.00	JPY	27200	21-1449-12	11月分4ヶ月先納期：9/29で入力計画終了日：8/5	D210					S	JP		8					             0.0000	             0.0000	             0.0000	FERT	2720.00000	1.00000	JPY	2720.0000	0.00000	0.00000		0.0000	843.8400	545.5100		00000	0.00000	0.00000	0.00000		0.0000	2720		溶接機	2180207289	（株）ダイヘン	JP	2180206346	㈱五海商会　本社倉庫	大阪府   大阪市福島区吉野3－7－1	2025/08/04			S80	2			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	最短_11月分			5530006		06-6462-5231	
P200	0000344191	000010	0090857775	000011	Z010	1101859000	（株）五海商会	450A50080	DFA75BA80 R	2025/05/29	40.000	 1.00000	2025/08/18	E200	E21	00005112	SB0	P320020	0080919994	900001	39.000	2025/08/04	2025/08/04	1842.3830	1369.9130	1810.00000	70590.00	JPY	70590	21-1449-11	11月分4ヶ月先納期：9/29で入力計画終了日：8/18	D210					S	JP		8					             0.0000	             0.0000	             0.0000	FERT	1810.00000	1.00000	JPY	1810.0000	0.00000	0.00000		0.0000	1046.6100	485.4800		00000	0.00000	0.00000	0.00000		0.0000	7059		溶接機	2180207289	（株）ダイヘン	JP	2180206346	㈱五海商会　本社倉庫	大阪府   大阪市福島区吉野3－7－1	2025/08/04			S80	2			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	最短_11月分			5530006		06-6462-5231	
P200	0000344191	000010	0090857775	000012	Z010	1101859000	（株）五海商会	450A50080	DFA75BA80 R	2025/05/29	40.000	 1.00000	2025/08/18	E200	E21	00005112	SB0	P320020	0080919994	900002	1.000	2025/08/04	2025/08/04	1842.3830	1369.9130	1810.00000	1810.00	JPY	1810	21-1449-11	11月分4ヶ月先納期：9/29で入力計画終了日：8/18	D210					S	JP		8					             0.0000	             0.0000	             0.0000	FERT	1810.00000	1.00000	JPY	1810.0000	0.00000	0.00000		0.0000	1046.6100	485.4800		00000	0.00000	0.00000	0.00000		0.0000	181		溶接機	2180207289	（株）ダイヘン	JP	2180206346	㈱五海商会　本社倉庫	大阪府   大阪市福島区吉野3－7－1	2025/08/04			S80	2			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	最短_11月分			5530006		06-6462-5231	
P200	0000344181	000010	0090857776	000011	Z010	1101859000	（株）五海商会	450A40080	DFA50BA80 R	2025/05/29	160.000	 1.00000	2025/08/20	E200	E21	00005112	SB0	P320020	0080920258	900001	160.000	2025/08/04	2025/08/04	1700.1930	1298.6360	1680.00000	268800.00	JPY	268800	21-1449-1	最短4ヶ月先納期：9/29で入力計画終了日：8/20	D210					S	JP		8					             0.0000	             0.0000	             0.0000	FERT	1680.00000	1.00000	JPY	1680.0000	0.00000	0.00000		0.0000	1004.6900	440.3900		00000	0.00000	0.00000	0.00000		0.0000	26880		溶接機	2180207289	（株）ダイヘン	JP	2180206346	㈱五海商会　本社倉庫	大阪府   大阪市福島区吉野3－7－1	2025/08/04			S80	2			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	最短_最短			5530006		06-6462-5231	
P200	0000340687	000010	0090857777	000011	Z010	1102752006	パナソニックインダストリー（株）	S00A0022501	SCE150FA160 R	2025/02/20	2520.000	 1.00000	2025/08/05	E200	E22	00004183	S20	P321010	0080919755	900001	5.000	2025/08/04	2025/08/04	1377.6910	841.8490	1900.00000	9500.00	JPY	9500	5114740		D210					S	JP		8					             0.0000	             0.0000	             0.0000	FERT	1900.00000	1.00000	JPY	1900.0000	0.00000	0.00000		0.0000	0.0000	0.0000		00000	0.00000	0.00000	0.00000		0.0000	950		サーボ	2103620000	ファナック株式会社	JP	2100832000	ＮＸ・ＮＰ ロジスティクス株式会社	千葉県浦安市千鳥１５－２１	2025/08/04			S60	2			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000				2790032	東日本グローバル物流センター 舞浜月島倉庫内 関東ＤＤＣ	047-313-9170	
P200	0000340687	000010	0090857777	000012	Z010	1102752006	パナソニックインダストリー（株）	S00A0022501	SCE150FA160 R	2025/02/20	2520.000	 1.00000	2025/08/05	E200	E22	00004183	S20	P321010	0080919755	900002	231.000	2025/08/04	2025/08/04	1377.6910	841.8490	1900.00000	438900.00	JPY	438900	5114740		D210					S	JP		8					             0.0000	             0.0000	             0.0000	FERT	1900.00000	1.00000	JPY	1900.0000	0.00000	0.00000		0.0000	0.0000	0.0000		00000	0.00000	0.00000	0.00000		0.0000	43890		サーボ	2103620000	ファナック株式会社	JP	2100832000	ＮＸ・ＮＰ ロジスティクス株式会社	千葉県浦安市千鳥１５－２１	2025/08/04			S60	2			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000				2790032	東日本グローバル物流センター 舞浜月島倉庫内 関東ＤＤＣ	047-313-9170	
P200	0000340687	000010	0090857777	000013	Z010	1102752006	パナソニックインダストリー（株）	S00A0022501	SCE150FA160 R	2025/02/20	2520.000	 1.00000	2025/08/05	E200	E22	00004183	S20	P321010	0080919755	900003	239.000	2025/08/04	2025/08/04	1377.6910	841.8490	1900.00000	454100.00	JPY	454100	5114740		D210					S	JP		8					             0.0000	             0.0000	             0.0000	FERT	1900.00000	1.00000	JPY	1900.0000	0.00000	0.00000		0.0000	0.0000	0.0000		00000	0.00000	0.00000	0.00000		0.0000	45410		サーボ	2103620000	ファナック株式会社	JP	2100832000	ＮＸ・ＮＰ ロジスティクス株式会社	千葉県浦安市千鳥１５－２１	2025/08/04			S60	2			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000				2790032	東日本グローバル物流センター 舞浜月島倉庫内 関東ＤＤＣ	047-313-9170	
P200	0000340687	000010	0090857777	000014	Z010	1102752006	パナソニックインダストリー（株）	S00A0022501	SCE150FA160 R	2025/02/20	2520.000	 1.00000	2025/08/05	E200	E22	00004183	S20	P321010	0080919755	900004	237.000	2025/08/04	2025/08/04	1377.6910	841.8490	1900.00000	450300.00	JPY	450300	5114740		D210					S	JP		8					             0.0000	             0.0000	             0.0000	FERT	1900.00000	1.00000	JPY	1900.0000	0.00000	0.00000		0.0000	0.0000	0.0000		00000	0.00000	0.00000	0.00000		0.0000	45030		サーボ	2103620000	ファナック株式会社	JP	2100832000	ＮＸ・ＮＰ ロジスティクス株式会社	千葉県浦安市千鳥１５－２１	2025/08/04			S60	2			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000				2790032	東日本グローバル物流センター 舞浜月島倉庫内 関東ＤＤＣ	047-313-9170	
P200	0000340687	000010	0090857777	000015	Z010	1102752006	パナソニックインダストリー（株）	S00A0022501	SCE150FA160 R	2025/02/20	2520.000	 1.00000	2025/08/05	E200	E22	00004183	S20	P321010	0080919755	900005	236.000	2025/08/04	2025/08/04	1377.6910	841.8490	1900.00000	448400.00	JPY	448400	5114740		D210					S	JP		8					             0.0000	             0.0000	             0.0000	FERT	1900.00000	1.00000	JPY	1900.0000	0.00000	0.00000		0.0000	0.0000	0.0000		00000	0.00000	0.00000	0.00000		0.0000	44840		サーボ	2103620000	ファナック株式会社	JP	2100832000	ＮＸ・ＮＰ ロジスティクス株式会社	千葉県浦安市千鳥１５－２１	2025/08/04			S60	2			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000				2790032	東日本グローバル物流センター 舞浜月島倉庫内 関東ＤＤＣ	047-313-9170	
P200	0000340687	000010	0090857777	000016	Z010	1102752006	パナソニックインダストリー（株）	S00A0022501	SCE150FA160 R	2025/02/20	2520.000	 1.00000	2025/08/05	E200	E22	00004183	S20	P321010	0080919755	900006	238.000	2025/08/04	2025/08/04	1377.6910	841.8490	1900.00000	452200.00	JPY	452200	5114740		D210					S	JP		8					             0.0000	             0.0000	             0.0000	FERT	1900.00000	1.00000	JPY	1900.0000	0.00000	0.00000		0.0000	0.0000	0.0000		00000	0.00000	0.00000	0.00000		0.0000	45220		サーボ	2103620000	ファナック株式会社	JP	2100832000	ＮＸ・ＮＰ ロジスティクス株式会社	千葉県浦安市千鳥１５－２１	2025/08/04			S60	2			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000				2790032	東日本グローバル物流センター 舞浜月島倉庫内 関東ＤＤＣ	047-313-9170	
P200	0000340687	000010	0090857777	000017	Z010	1102752006	パナソニックインダストリー（株）	S00A0022501	SCE150FA160 R	2025/02/20	2520.000	 1.00000	2025/08/05	E200	E22	00004183	S20	P321010	0080919755	900007	236.000	2025/08/04	2025/08/04	1377.6910	841.8490	1900.00000	448400.00	JPY	448400	5114740		D210					S	JP		8					             0.0000	             0.0000	             0.0000	FERT	1900.00000	1.00000	JPY	1900.0000	0.00000	0.00000		0.0000	0.0000	0.0000		00000	0.00000	0.00000	0.00000		0.0000	44840		サーボ	2103620000	ファナック株式会社	JP	2100832000	ＮＸ・ＮＰ ロジスティクス株式会社	千葉県浦安市千鳥１５－２１	2025/08/04			S60	2			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000				2790032	東日本グローバル物流センター 舞浜月島倉庫内 関東ＤＤＣ	047-313-9170	
P200	0000340687	000010	0090857777	000018	Z010	1102752006	パナソニックインダストリー（株）	S00A0022501	SCE150FA160 R	2025/02/20	2520.000	 1.00000	2025/08/05	E200	E22	00004183	S20	P321010	0080919755	900008	236.000	2025/08/04	2025/08/04	1377.6910	841.8490	1900.00000	448400.00	JPY	448400	5114740		D210					S	JP		8					             0.0000	             0.0000	             0.0000	FERT	1900.00000	1.00000	JPY	1900.0000	0.00000	0.00000		0.0000	0.0000	0.0000		00000	0.00000	0.00000	0.00000		0.0000	44840		サーボ	2103620000	ファナック株式会社	JP	2100832000	ＮＸ・ＮＰ ロジスティクス株式会社	千葉県浦安市千鳥１５－２１	2025/08/04			S60	2			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000				2790032	東日本グローバル物流センター 舞浜月島倉庫内 関東ＤＤＣ	047-313-9170	
P200	0000340687	000010	0090857777	000019	Z010	1102752006	パナソニックインダストリー（株）	S00A0022501	SCE150FA160 R	2025/02/20	2520.000	 1.00000	2025/08/05	E200	E22	00004183	S20	P321010	0080919755	900009	220.000	2025/08/04	2025/08/04	1377.6910	841.8490	1900.00000	418000.00	JPY	418000	5114740		D210					S	JP		8					             0.0000	             0.0000	             0.0000	FERT	1900.00000	1.00000	JPY	1900.0000	0.00000	0.00000		0.0000	0.0000	0.0000		00000	0.00000	0.00000	0.00000		0.0000	41800		サーボ	2103620000	ファナック株式会社	JP	2100832000	ＮＸ・ＮＰ ロジスティクス株式会社	千葉県浦安市千鳥１５－２１	2025/08/04			S60	2			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000				2790032	東日本グローバル物流センター 舞浜月島倉庫内 関東ＤＤＣ	047-313-9170	
P200	0000340687	000010	0090857777	000020	Z010	1102752006	パナソニックインダストリー（株）	S00A0022501	SCE150FA160 R	2025/02/20	2520.000	 1.00000	2025/08/05	E200	E22	00004183	S20	P321010	0080919755	900010	236.000	2025/08/04	2025/08/04	1377.6910	841.8490	1900.00000	448400.00	JPY	448400	5114740		D210					S	JP		8					             0.0000	             0.0000	             0.0000	FERT	1900.00000	1.00000	JPY	1900.0000	0.00000	0.00000		0.0000	0.0000	0.0000		00000	0.00000	0.00000	0.00000		0.0000	44840		サーボ	2103620000	ファナック株式会社	JP	2100832000	ＮＸ・ＮＰ ロジスティクス株式会社	千葉県浦安市千鳥１５－２１	2025/08/04			S60	2			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000				2790032	東日本グローバル物流センター 舞浜月島倉庫内 関東ＤＤＣ	047-313-9170	
P200	0000340687	000010	0090857777	000021	Z010	1102752006	パナソニックインダストリー（株）	S00A0022501	SCE150FA160 R	2025/02/20	2520.000	 1.00000	2025/08/05	E200	E22	00004183	S20	P321010	0080919755	900011	237.000	2025/08/04	2025/08/04	1377.6910	841.8490	1900.00000	450300.00	JPY	450300	5114740		D210					S	JP		8					             0.0000	             0.0000	             0.0000	FERT	1900.00000	1.00000	JPY	1900.0000	0.00000	0.00000		0.0000	0.0000	0.0000		00000	0.00000	0.00000	0.00000		0.0000	45030		サーボ	2103620000	ファナック株式会社	JP	2100832000	ＮＸ・ＮＰ ロジスティクス株式会社	千葉県浦安市千鳥１５－２１	2025/08/04			S60	2			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000				2790032	東日本グローバル物流センター 舞浜月島倉庫内 関東ＤＤＣ	047-313-9170	
P200	0000340687	000010	0090857777	000022	Z010	1102752006	パナソニックインダストリー（株）	S00A0022501	SCE150FA160 R	2025/02/20	2520.000	 1.00000	2025/08/05	E200	E22	00004183	S20	P321010	0080919755	900012	169.000	2025/08/04	2025/08/04	1377.6910	841.8490	1900.00000	321100.00	JPY	321100	5114740		D210					S	JP		8					             0.0000	             0.0000	             0.0000	FERT	1900.00000	1.00000	JPY	1900.0000	0.00000	0.00000		0.0000	0.0000	0.0000		00000	0.00000	0.00000	0.00000		0.0000	32110		サーボ	2103620000	ファナック株式会社	JP	2100832000	ＮＸ・ＮＰ ロジスティクス株式会社	千葉県浦安市千鳥１５－２１	2025/08/04			S60	2			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000				2790032	東日本グローバル物流センター 舞浜月島倉庫内 関東ＤＤＣ	047-313-9170	
P200	0000346431	000010	0090857778	000010	Z030	1101480008	三菱電機（株）　名古屋製作所	ZHIYO10	JDE042CB160_生産設備変更後(S00A0169901)	2025/07/25	100.000	 1.00000	2025/08/04	E200	E24	00005155	S10	P322010		000000	100.000	2025/08/04	2025/08/04	0.0000	0.0000	0.00000	0.00	JPY	0	SAMPLE_三菱電機名古屋製作所	生産設備変更後サンプルチップ販売品の生産設備更新４M変更　No：N5E001	D210					S	JP		8					             0.0000	             0.0000	             0.0000	FERT	0.00000	0.00000		0.0000	0.00000	0.00000		0.0000	0.0000	0.0000		00000	0.00000	0.00000	0.00000		0.0000	0		汎用インバータ			JP	1101480008	三菱電機（株）　名古屋製作所	愛知県名古屋市東区矢田南５－１－１４				S10	2			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000				4610048	パワーモジュール技術課　藤本主席技師	052-712-2971	
P100	0000338471	000020	0090857779	000020	Z010	1100134000	ウシオライティング（株）	A6A921400	KSX-80MHXP ﾘｮｳｻﾝ	2025/07/07	1.000	 1.00000	2025/08/05	D300	D74	00004324	P70	P311100	0080920458	000010	1.000	2025/08/04	2025/08/04	245113.0000	173067.5000	331200.00000	331200.00	JPY	331200	PPY48022	6408231-240	D110					P	JP		8					             0.0000	             0.0000	             0.0000	FERT	331200.00000	1.00000	JPY	331200.0000	0.00000	0.00000		0.0000	0.0000	0.0000		00000	0.00000	0.00000	0.00000		0.0000	33120		その他光源			JP	2180213264	ウシオライティング（株） 大阪事業所	大阪府東大阪市高井田西6-5-32	2025/08/04			P19	3			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000			ZP101	5770067	施工・フィールドサポート部	06-6782-6066	
P100	0000341392	000020	0090857780	000020	Z010	1100134000	ウシオライティング（株）	A6A686900	KSX-100MHXP ﾘｮｳｻﾝｷ	2025/07/07	2.000	 1.00000	2025/08/05	D300	D74	00004324	P70	P311100	0080920459	000010	2.000	2025/08/04	2025/08/04	256246.0000	188729.3000	370300.00000	740600.00	JPY	740600	PPY48027	6408151-160	D110					P	JP		8					             0.0000	             0.0000	             0.0000	FERT	370300.00000	1.00000	JPY	370300.0000	0.00000	0.00000		0.0000	0.0000	0.0000		00000	0.00000	0.00000	0.00000		0.0000	74060		その他光源			JP	2180213264	ウシオライティング（株） 大阪事業所	大阪府東大阪市高井田西6-5-32	2025/08/04			P19	3			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000			ZP101	5770067	施工・フィールドサポート部	06-6782-6066	
P100	0000345553	000010	0090857781	000010	Z010	1100022001	旭テック（株）　東京支店	A7A848001	UF3-0100F   J	2025/07/02	2.000	 1.00000	2025/08/05	D300	D74	00004427	E30	P311100	0080918916	000010	2.000	2025/08/04	2025/08/04	133045.0000	111436.8000	123000.00000	246000.00	JPY	246000	019017454-1.2	Great Tech Ooba	D110					E	JP		8					             0.0000	             0.0000	             0.0000	FERT	123000.00000	1.00000	JPY	123000.0000	0.00000	0.00000		0.0000	0.0000	0.0000		00000	0.00000	0.00000	0.00000		0.0000	24600		その他電力調整			JP	2180217254	Great Tech Ooba	東京都江戸川区西一之江2-11-1 サマックス蘭101号	2025/08/04			E19	3			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000			ZE102	1320023	大場	090-4017-1118	
P100	0000345553	000020	0090857782	000020	Z010	1100022001	旭テック（株）　東京支店	A7A847801	UF3-0050F   J	2025/07/02	2.000	 1.00000	2025/08/05	D300	D74	00004427	E30	P311100	0080918916	000020	2.000	2025/08/04	2025/08/04	117584.0000	97576.1000	107000.00000	214000.00	JPY	214000	019017454-1.2	Great Tech Ooba	D110					E	JP		8					             0.0000	             0.0000	             0.0000	FERT	107000.00000	1.00000	JPY	107000.0000	0.00000	0.00000		0.0000	0.0000	0.0000		00000	0.00000	0.00000	0.00000		0.0000	21400		その他電力調整			JP	2180217254	Great Tech Ooba	東京都江戸川区西一之江2-11-1 サマックス蘭101号	2025/08/04			E19	3			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000			ZE102	1320023	大場	090-4017-1118	
P100	0000340073	000010	0090857783	000010	Z010	1100066004	（株）アルメックステクノロジーズ（サイト90日用）	A00A1962200	MRT-10015C        STD	2025/01/30	2.000	 1.00000	2025/08/05	D300	D75	00003281	M90	P311200	0080920195	000010	2.000	2025/08/04	2025/08/04	417790.0000	314788.1000	660000.00000	1320000.00	JPY	1320000	C251W00136	ｲﾋﾞﾃﾞﾝ大垣	D110					M	JP		8					             0.0000	             0.0000	             0.0000	FERT	650000.00000	1.00000	JPY	650000.0000	0.00000	0.00000		0.0000	0.0000	0.0000		00000	0.00000	0.00000	0.00000		0.0000	132000		その他鍍金			JP	2180206901	イビデン株式会社　青柳事業場	岐阜県大垣市青柳町300	2025/08/04			M19	3			20000.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000			ZM107	5038503	電子事業本部　設備管理　安藤	0584-89-3312	
P100	0000340073	000020	0090857784	000020	Z010	1100066004	（株）アルメックステクノロジーズ（サイト90日用）	A00A1172401	#HKD-G CC-LINK I/F	2025/01/30	2.000	 1.00000	2025/08/05	D300	D75	00003281	M20	P311200	0080920195	000020	2.000	2025/08/04	2025/08/04	15595.0000	15595.0000	50000.00000	100000.00	JPY	100000	C251W00136	ｲﾋﾞﾃﾞﾝ大垣	D110					M	JP		8					             0.0000	             0.0000	             0.0000	FERT	50000.00000	1.00000	JPY	50000.0000	0.00000	0.00000		0.0000	9200.0000	2550.0000		00000	0.00000	0.00000	0.00000		0.0000	10000		その他鍍金			JP	2180206901	イビデン株式会社　青柳事業場	岐阜県大垣市青柳町300	2025/08/04			M19	3			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000			ZM104	5038503	電子事業本部　設備管理　安藤	0584-89-3312	
P100	0000346463	000010	0090857785	000010	Z010	1100270001	（株）河口・サポート　名古屋事業所	A00A1161700	DCAUTO-G 交換用ファン１	2025/07/28	3.000	 1.00000	2025/08/05	D400	D79	00005186	M90	P312010	0080919939	000010	3.000	2025/08/04	2025/08/04	4935.0000	3004.0000	14833.33333	44500.00	JPY	44500	900022543-001	日本ケミカル電子㈱本社工場	D110					M	JP		8					             0.0000	             0.0000	             0.0000	FERT	14500.00000	1.00000	JPY	14500.0000	0.00000	0.00000		0.0000	0.0000	0.0000		00000	0.00000	0.00000	0.00000		0.0000	4450		その他鍍金			JP	2180215686	日本ケミカル電子株式会社　本社工場	愛知県尾張旭市下井町前の上１６５８－１	2025/08/04			M19	3			1000.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000			ZM107	4880051		0561-54-1234	
P100	0000341638	000010	0090857786	000010	Z010	1100493001	三信船舶電具（株）　春日部工場	A3A210900	KSM-575MPTR&SS-10GMMR  VW	2025/03/18	5.000	 1.00000	2025/08/05	D300	D74	00004324	P70	P311100	0080919934	000010	5.000	2025/08/04	2025/08/04	100030.0000	56326.0000	176000.00000	880000.00	JPY	880000	P250300507	C6400023	D110					P	JP		8					             0.0000	             0.0000	             0.0000	FERT	176000.00000	1.00000	JPY	176000.0000	0.00000	0.00000		0.0000	31571.0000	13900.0000		00000	0.00000	0.00000	0.00000		0.0000	88000		その他光源			JP	1100493001	三信船舶電具（株）　春日部工場	埼玉県春日部市下柳１５３４	2025/08/04			P19	1			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000			ZP101	3440122		048-745-3901	
P100	0000345653	000010	0090857787	000010	Z010	1100686000	ＮＧＫエレクトロデバイス（株）	A00A1940900	UG1-2035F	2025/07/04	2.000	 1.00000	2025/08/05	D500	D77	00004286	E30	P313010	0080919734	000010	2.000	2025/08/04	2025/08/04	41648.0000	41648.0000	62000.00000	124000.00	JPY	124000	0211302/0412250711457/M250711585118	6号炉 W16 北側受払口(水晶焼成)	D110					E	JP		8					             0.0000	             0.0000	             0.0000	FERT	62000.00000	1.00000	JPY	62000.0000	0.00000	0.00000		0.0000	0.0000	0.0000		00000	0.00000	0.00000	0.00000		0.0000	12400		その他電力調整	1100686000	ＮＧＫエレクトロデバイス（株）	JP	1100686000	ＮＧＫエレクトロデバイス（株）	山口県美祢市大嶺町東分２７０１－１	2025/08/04			E19	1			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000			ZE123	7592212	W16 北側受払口(水晶焼成)	0837-54-0160	
P100	0000345653	000020	0090857788	000020	Z010	1100686000	ＮＧＫエレクトロデバイス（株）	A00A1941000	UG1-2050F	2025/07/04	7.000	 1.00000	2025/08/05	D500	D77	00004286	E30	P313010	0080919734	000020	7.000	2025/08/04	2025/08/04	41879.0000	41879.0000	69000.00000	483000.00	JPY	483000	0211302/0412250711457/M250711585118	6号炉 W16 北側受払口(水晶焼成)	D110					E	JP		8					             0.0000	             0.0000	             0.0000	FERT	69000.00000	1.00000	JPY	69000.0000	0.00000	0.00000		0.0000	0.0000	0.0000		00000	0.00000	0.00000	0.00000		0.0000	48300		その他電力調整	1100686000	ＮＧＫエレクトロデバイス（株）	JP	1100686000	ＮＧＫエレクトロデバイス（株）	山口県美祢市大嶺町東分２７０１－１	2025/08/04			E19	1			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000			ZE123	7592212	W16 北側受払口(水晶焼成)	0837-54-0160	
