プラント	受注伝票番号	受注明細番号	請求伝票番号	請求明細番号	伝票タイプ	受注先コード	受注先名	品目コード	品目名	受注日	受注数	社内レート	指定納期日	営業所	営業グループ	営業員	品目階層	利益センタ	出荷伝票番号	出荷明細番号	請求済数	請求登録日	請求転記日	標準原価	材料費単価	建値単価	建値	単位	JPY契約換算金額	得意先発注番号	件名	出荷ポイント	入庫番号	販社／直販	直販/販社区分名	得意先グループ	CM記号	国名コード	関係会社コード	地域コード	ネットワーク／指図番号	WBS番号	TECO	COMP	製造時間（生産実績）	設計時間（生産実績）	検査時間（生産実績）	品目タイプ	製品単価	製品単価 社内レート	製品単価 単位	JPY製品換算単価	見積製造原価	見積製造原価 社内レート	見積製造原価 単位	JPY見積製造換算原価	材料費（設計予算：単価）	加工費（設計予算：単価）	購買伝票番号	購買伝票明細	SES請求単価	見積材費	見積材費 社内レート	見積材費 単位	JPY見積換算材費	JPY税換算金額	特裁番号	用途	エンドユーザコード	エンドユーザ名	国名コード（出荷先）	出荷先コード	出荷先名	出荷先住所	出庫転記日	条件グループ１	条件グループ２	用途コード	指定納品書区分	原価区分１	原価区分２	運賃	梱包費	搬入据付費	工事費	取説費用	立会費用	倉庫保管料	諸費用	販売手数料	特記事項	見積書番号	間接費キー	出荷先郵便番号	出荷先部署	出荷先電話番号	廃棄物引取
P100	0000346410	000010	0090857678	000010	Z010	1101400000	ＴＭＲ（株）	A00A12734HB	#HKD-850GU (C) (N)	2025/07/25	1.000	 1.00000	2025/08/04	D200	D80	00004928	M00	P310200	0080919731	000010	1.000	2025/08/01	2025/08/01	109951.0000	109859.0000	170000.00000	170000.00	JPY	170000	00059943	石川技研	D110					M	JP		8					             0.0000	             0.0000	             0.0000	FERT	170000.00000	1.00000	JPY	170000.0000	0.00000	0.00000		0.0000	0.0000	0.0000		00000	0.00000	0.00000	0.00000		0.0000	17000		その他鍍金			JP	1101400000	ＴＭＲ（株）	鯖江市鳥羽３－１３－４６	2025/08/01			M19	3			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000			ZM104	9160013	津村様　青木	0778-52-9121	
P100	0000346410	000040	0090857679	000040	Z010	1101400000	ＴＭＲ（株）	A00A12735HB	#HKD-8100GU (C) (N)	2025/07/25	1.000	 1.00000	2025/08/04	D200	D80	00004928	M00	P310200	0080919731	000040	1.000	2025/08/01	2025/08/01	111392.0000	111209.0000	210000.00000	210000.00	JPY	210000	00059943	石川技研	D110					M	JP		8					             0.0000	             0.0000	             0.0000	FERT	210000.00000	1.00000	JPY	210000.0000	0.00000	0.00000		0.0000	0.0000	0.0000		00000	0.00000	0.00000	0.00000		0.0000	21000		その他鍍金			JP	1101400000	ＴＭＲ（株）	鯖江市鳥羽３－１３－４６	2025/08/01			M19	3			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000			ZM104	9160013	津村様　青木	0778-52-9121	
P100	0000345536	000010	0090857680	000010	Z010	1101409000	北斗電気工業（株）	A00A1942400	UG1-2350	2025/07/02	3.000	 1.00000	2025/08/04	D200	D72	00005067	E30	P310200	0080918910	000010	3.000	2025/08/01	2025/08/01	84387.0000	84387.0000	102000.00000	306000.00	JPY	306000	2025060299		D110					E	JP		8					             0.0000	             0.0000	             0.0000	FERT	102000.00000	1.00000	JPY	102000.0000	0.00000	0.00000		0.0000	0.0000	0.0000		00000	0.00000	0.00000	0.00000		0.0000	30600		電気炉その他			JP	1101409000	北斗電気工業（株）	広島県呉市阿賀中央７－７－１２	2025/08/01			E12	2			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000			ZE123	7370003		0823-71-5111	
P100	0000346377	000010	0090857681	000010	Z010	1101486000	緑屋電気（株）	A00A1942000	UG1-2075	2025/07/24	1.000	 1.00000	2025/08/04	D300	D74	00004427	E30	P311100	0080919730	000010	1.000	2025/08/01	2025/08/01	43579.0000	43579.0000	76400.00000	76400.00	JPY	76400	YE487909.11.12.14	ﾜｲﾃﾞｨｰﾌﾟﾗｽﾁｯｸｽ	D110					E	JP		8					             0.0000	             0.0000	             0.0000	FERT	72000.00000	1.00000	JPY	72000.0000	0.00000	0.00000		0.0000	0.0000	0.0000		00000	0.00000	0.00000	0.00000		0.0000	7640		その他電力調整			JP	2103101000	緑屋テクノ株式会社	東京都   大田区平和島５－３－１　住友倉庫 OTT倉庫内オムロン平和島5F	2025/08/01			E19	3			4400.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000			ZE123	1430006	平和島物流センター　B001	03-3768-2830	
P100	0000346377	000020	0090857682	000020	Z010	1101486000	緑屋電気（株）	A00A1915HHB	UG-DP50 5Mﾂｷ	2025/07/24	1.000	 1.00000	2025/08/04	D300	D74	00004427	E90	P311100	0080919730	000020	1.000	2025/08/01	2025/08/01	17044.0000	13246.2000	20700.00000	20700.00	JPY	20700	YE487909.11.12.14	ﾜｲﾃﾞｨｰﾌﾟﾗｽﾁｯｸｽ	D110					E	JP		8					             0.0000	             0.0000	             0.0000	FERT	20700.00000	1.00000	JPY	20700.0000	0.00000	0.00000		0.0000	0.0000	0.0000		00000	0.00000	0.00000	0.00000		0.0000	2070		その他電力調整			JP	2103101000	緑屋テクノ株式会社	東京都   大田区平和島５－３－１　住友倉庫 OTT倉庫内オムロン平和島5F	2025/08/01			E19	3			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000			ZE102	1430006	平和島物流センター　B001	03-3768-2830	
P100	0000346377	000050	0090857683	000050	Z010	1101486000	緑屋電気（株）	A00A1915300	UG-TB3 (CC/CV/CW)	2025/07/24	1.000	 1.00000	2025/08/04	D300	D74	00004427	E90	P311100	0080919730	000050	1.000	2025/08/01	2025/08/01	15801.0000	11109.0500	32500.00000	32500.00	JPY	32500	YE487909.11.12.14	ﾜｲﾃﾞｨｰﾌﾟﾗｽﾁｯｸｽ	D110					E	JP		8					             0.0000	             0.0000	             0.0000	FERT	32500.00000	1.00000	JPY	32500.0000	0.00000	0.00000		0.0000	4720.0000	3847.0000		00000	0.00000	0.00000	0.00000		0.0000	3250		その他電力調整			JP	2103101000	緑屋テクノ株式会社	東京都   大田区平和島５－３－１　住友倉庫 OTT倉庫内オムロン平和島5F	2025/08/01			E19	3			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000			ZE102	1430006	平和島物流センター　B001	03-3768-2830	
P100	0000346377	000060	0090857684	000060	Z010	1101486000	緑屋電気（株）	F3A449001	C-1Z 5/0.1A	2025/07/24	1.000	 1.00000	2025/08/04	D300	D74	00004427	E90	P311100	0080919730	000060	1.000	2025/08/01	2025/08/01	4180.0000	4180.0000	6000.00000	6000.00	JPY	6000	YE487909.11.12.14	ﾜｲﾃﾞｨｰﾌﾟﾗｽﾁｯｸｽ	D110					E	JP		8					             0.0000	             0.0000	             0.0000	HALB	6000.00000	1.00000	JPY	6000.0000	0.00000	0.00000		0.0000	791.7300	0.0000		00000	0.00000	0.00000	0.00000		0.0000	600		その他電力調整			JP	2103101000	緑屋テクノ株式会社	東京都   大田区平和島５－３－１　住友倉庫 OTT倉庫内オムロン平和島5F	2025/08/01			E19	3			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000				1430006	平和島物流センター　B001	03-3768-2830	
P100	0000346377	000070	0090857685	000070	Z010	1101486000	緑屋電気（株）	F3A449101	PT(210/3V) 1Φ	2025/07/24	1.000	 1.00000	2025/08/04	D300	D74	00004427	E90	P311100	0080919730	000070	1.000	2025/08/01	2025/08/01	437.1430	437.1430	4500.00000	4500.00	JPY	4500	YE487909.11.12.14	ﾜｲﾃﾞｨｰﾌﾟﾗｽﾁｯｸｽ	D110					E	JP		8					             0.0000	             0.0000	             0.0000	HALB	4500.00000	1.00000	JPY	4500.0000	0.00000	0.00000		0.0000	281.6500	0.0000		00000	0.00000	0.00000	0.00000		0.0000	450		その他電力調整			JP	2103101000	緑屋テクノ株式会社	東京都   大田区平和島５－３－１　住友倉庫 OTT倉庫内オムロン平和島5F	2025/08/01			E19	3			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000				1430006	平和島物流センター　B001	03-3768-2830	
P100	0000346487	000010	0090857686	000010	Z010	1101545000	（株）村田製作所	A00A12742HB	#HKD-1520GU (C) (N)	2025/07/28	2.000	 1.00000	2025/08/04	D200	D72	00005286	M00	P310200	0080919933	000010	2.000	2025/08/01	2025/08/01	79573.0000	79390.0000	167000.00000	334000.00	JPY	334000	6CG4N0047	MMC3 野洲事業所	D110					M	JP		8					             0.0000	             0.0000	             0.0000	FERT	167000.00000	1.00000	JPY	167000.0000	0.00000	0.00000		0.0000	0.0000	0.0000		00000	0.00000	0.00000	0.00000		0.0000	33400		その他鍍金			JP	2100342000	（株）村田製作所　野洲事業所	滋賀県野洲市大篠原２２８８	2025/08/01			M19	1			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000			ZM104	5202393	M棟資材受入係	077-586-8540	
P100	0000342343	000010	0090857687	000010	Z010	1101698000	パナソニック コネクト（株） 溶接プロセス事業部	A00A0826901	HF.UNIT(XC-35&30Aｴｱ)_J	2025/04/07	50.000	 1.00000	2025/08/04	D200	D72	00005067	W90	P310200	0080919723	000010	50.000	2025/08/01	2025/08/01	12245.0000	4668.5000	27000.00000	1350000.00	JPY	1350000	924-396-1	2025/08/04	D110					W	JP		8					             0.0000	             0.0000	             0.0000	FERT	27000.00000	1.00000	JPY	27000.0000	0.00000	0.00000		0.0000	6500.0000	0.0000		00000	0.00000	0.00000	0.00000		0.0000	135000		切断			JP	2100839000	パナソニック コネクト株式会社　7号棟材料管理	大阪府豊中市稲津町３丁目１番１号	2025/08/01			W15	1			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000			ZP101	5610854	溶接プロセス事業部　7号棟材料管理	06-6866-8548	
P100	0000346323	000010	0090857688	000010	Z010	1102693003	（株）アヅマテクノス　東京オフィス	31912005200	6,9URD30TTF160 160A AC690V ｼﾔﾀﾞﾝ 200KA X	2025/07/23	1.000	 1.00000	2025/08/04	D300	D74	00004427	E90	P311100	0080919727	000010	1.000	2025/08/01	2025/08/01	2588.0000	2588.0000	9600.00000	9600.00	JPY	9600	079-25-08151	ｴｲﾁｱｲｼﾞｰ	D110					E	JP		8					             0.0000	             0.0000	             0.0000	ROH	7800.00000	1.00000	JPY	7800.0000	0.00000	0.00000		0.0000	2486.0000	0.0000		00000	0.00000	0.00000	0.00000		0.0000	960		その他電力調整			JP	2180217413	株式会社エイチアイジー	埼玉県春日部市南栄町13-1	2025/08/01			E19	3			1800.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000				3440057	蓮見	048-763-7881	
P100	0000292419	000020	0090857689	000020	Z010	1100299007	川崎重工業（株）ガスタービン・機械カンパニー	A00A1837500	FVL-300（54ｾﾙ）	2022/02/14	1.000	 1.00000	2025/08/04	D200	D71	00005285	I30	P310100	0080918650	000010	1.000	2025/08/01	2025/08/01	0.0000	0.0000	1180000.00000	1180000.00	JPY	1180000	21A13941	会津広域ごみ焼却施設	D111					I	JP		8	40138463	I-0292419-20			             0.0000	             0.0000	             0.0000	UNBW	1030000.00000	1.00000	JPY	1030000.0000	0.00000	0.00000		0.0000	680400.0000	0.0000		00000	0.00000	791950.00000	1.00000	JPY	791950.0000	118000	88B50978	禁止：その他ｲﾝバｰﾀ			JP	2180217536	会津若松地方広域市町村圏整備組合環境センター	福島県会津若松市神指町大字南四合字深川西292-3	2025/08/01			I19	1			150000.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000			ZB111	9650858	川崎重工業株式会社 小川	0242-85-6215	
P100	0000338928	000010	0090857712	000010	Z010	1100323000	関西電力（株）	ZSS1	SFST10SG (ﾕﾆｯﾄ6号) 他	2024/12/23	1.000	 1.00000	2025/05/16	D200	D71	00005394	I90	P310100	0080920406	000010	1.000	2025/08/04	2025/08/04	1.0000	1.0000	2010000.00000	2010000.00	JPY	2010000	241B005286	姫二6号無停電電源装置他定期修繕工事	D110					I	JP		8					             0.0000	             0.0000	             0.0000	FERT	2010000.00000	1.00000	JPY	2010000.0000	0.00000	0.00000		0.0000	0.0000	0.0000	4502376237	00010	1190764.00000	0.00000	0.00000		0.0000	201000		設備電源のバックアップ			JP	2180214293	関西電力株式会社　姫路第二発電所	兵庫県姫路市飾磨区妻鹿常盤町	2025/08/04	3：＊点検	B：一般	I21	3			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000		2024C0077001	ZZ101	6728034			
P100	0000322599	000010	0090857713	000010	Z010	1101516000	水戸工業（株）	A00A1980500	AU20N-A7-11-11空自三沢	2023/08/30	1.000	 1.00000	2025/08/04	D300	D74	00004566	I30	P311100	0080918061	000010	1.000	2025/08/04	2025/08/04	0.0000	0.0000	21022300.00000	21022300.00	JPY	21022300	1387668-1GAG/GAG10070	空自三沢基地～三沢管制隊（仕30,種7）	D111					I	JP		8	40153145	I-0322599-10			             0.0000	             0.0000	             0.0000	UNBW	17600000.00000	1.00000	JPY	17600000.0000	0.00000	0.00000		0.0000	0.0000	0.0000		00000	0.00000	7920339.00000	1.00000	JPY	7920339.0000	2102230	90A52475	設備電源のバックアップ			JP	2180208090	航空自衛隊　三沢基地	青森県三沢市後久保125-7	2025/08/04	8：＊工事（当社製品に付帯する）	B：一般	I21	3			2500000.00000	0.00000	0.00000	0.00000	0.00000	200000.00000	722300.00000	0.00000	0.00000		202380232001	ZI102	0338604	管制隊　中村3曹　	0176-53-4121	
P100	0000322599	000020	0090857714	000020	Z010	1101516000	水戸工業（株）	A00A1980600	4D-PE55S07 28個 空自三沢	2023/08/30	1.000	 1.00000	2025/08/04	D300	D74	00004566	I30	P311100	0080918061	000020	1.000	2025/08/04	2025/08/04	0.0000	0.0000	4600000.00000	4600000.00	JPY	4600000	1387668-1GAG/GAG10070	空自三沢基地～三沢管制隊（仕30,種7）	D111					I	JP		8	40153146	I-0322599-20			             0.0000	             0.0000	             0.0000	UNBW	4600000.00000	1.00000	JPY	4600000.0000	0.00000	0.00000		0.0000	0.0000	0.0000		00000	0.00000	3315731.00000	1.00000	JPY	3315731.0000	460000	90A52475	設備電源のバックアップ			JP	2180208090	航空自衛隊　三沢基地	青森県三沢市後久保125-7	2025/08/04	8：＊工事（当社製品に付帯する）	B：一般	I21	3			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000		202380232001	ZB111	0338604	管制隊　中村3曹　	0176-53-4121	
P100	0000346462	000010	0090857715	000010	Z010	1101749000	（株）中部電機	A00A1941200	UG1-2100F	2025/07/28	1.000	 1.00000	2025/08/04	D400	D79	00005186	E30	P312010	0080919932	000010	1.000	2025/08/04	2025/08/01	58293.0000	58293.0000	83000.00000	83000.00	JPY	83000	250242-1		D110					E	JP		8					             0.0000	             0.0000	             0.0000	FERT	80000.00000	1.00000	JPY	80000.0000	0.00000	0.00000		0.0000	0.0000	0.0000		00000	0.00000	0.00000	0.00000		0.0000	8300		電気炉その他			JP	1101749000	（株）中部電機	愛知県名古屋市瑞穂区浮島町６－２５	2025/08/01			E12	2			3000.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000			ZE123	4670854	塚本	052-613-8990	
P200	0000332265	000010	0090857716	000011	Z010	1100022000	旭テック（株）	S00A0161201	FRS200BA60 X	2024/06/10	400.000	 1.00000	2025/08/05	E200	E21	00005185	SC0	P320020	0080919763	900001	3.000	2025/08/04	2025/08/04	1592.6970	1427.7930	3120.00000	9360.00	JPY	9360	117018523-1	村田機械株式会社6/10シミュレーション納期：2024/103/17納期変更：12/5→8/5	D210					S	JP		8					             0.0000	             0.0000	             0.0000	FERT	3120.00000	1.00000	JPY	3120.0000	0.00000	0.00000		0.0000	0.0000	0.0000		00000	0.00000	0.00000	0.00000		0.0000	936		各種電源装置	2103602000	村田機械株式会社	JP	2100952000	旭テック株式会社	大阪府大阪市旭区大宮　４－２２－２２	2025/08/04			S30	2			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	2025/12/05→2025/08/05			5350002		06-6953-1141	
P200	0000332265	000010	0090857716	000012	Z010	1100022000	旭テック（株）	S00A0161201	FRS200BA60 X	2024/06/10	400.000	 1.00000	2025/08/05	E200	E21	00005185	SC0	P320020	0080919763	900002	240.000	2025/08/04	2025/08/04	1592.6970	1427.7930	3120.00000	748800.00	JPY	748800	117018523-1	村田機械株式会社6/10シミュレーション納期：2024/103/17納期変更：12/5→8/5	D210					S	JP		8					             0.0000	             0.0000	             0.0000	FERT	3120.00000	1.00000	JPY	3120.0000	0.00000	0.00000		0.0000	0.0000	0.0000		00000	0.00000	0.00000	0.00000		0.0000	74880		各種電源装置	2103602000	村田機械株式会社	JP	2100952000	旭テック株式会社	大阪府大阪市旭区大宮　４－２２－２２	2025/08/04			S30	2			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	2025/12/05→2025/08/05			5350002		06-6953-1141	
P200	0000332265	000010	0090857716	000013	Z010	1100022000	旭テック（株）	S00A0161201	FRS200BA60 X	2024/06/10	400.000	 1.00000	2025/08/05	E200	E21	00005185	SC0	P320020	0080919763	900003	157.000	2025/08/04	2025/08/04	1592.6970	1427.7930	3120.00000	489840.00	JPY	489840	117018523-1	村田機械株式会社6/10シミュレーション納期：2024/103/17納期変更：12/5→8/5	D210					S	JP		8					             0.0000	             0.0000	             0.0000	FERT	3120.00000	1.00000	JPY	3120.0000	0.00000	0.00000		0.0000	0.0000	0.0000		00000	0.00000	0.00000	0.00000		0.0000	48984		各種電源装置	2103602000	村田機械株式会社	JP	2100952000	旭テック株式会社	大阪府大阪市旭区大宮　４－２２－２２	2025/08/04			S30	2			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	2025/12/05→2025/08/05			5350002		06-6953-1141	
P200	0000334156	000010	0090857717	000011	Z010	1100022000	旭テック（株）	S00A0161201	FRS200BA60 X	2024/08/01	500.000	 1.00000	2025/08/05	E200	E21	00005185	SC0	P320020	0080919767	900001	81.000	2025/08/04	2025/08/04	1592.6970	1427.7930	3120.00000	252720.00	JPY	252720	117018704-4	村田機械株式会社8/1シミュレーション納期：2025/013/17納期変更：12/5→8/5	D210					S	JP		8					             0.0000	             0.0000	             0.0000	FERT	3120.00000	1.00000	JPY	3120.0000	0.00000	0.00000		0.0000	0.0000	0.0000		00000	0.00000	0.00000	0.00000		0.0000	25272		各種電源装置	2103602000	村田機械株式会社	JP	2100952000	旭テック株式会社	大阪府大阪市旭区大宮　４－２２－２２	2025/08/04			S30	2			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	2025/12/05→2025/08/05			5350002		06-6953-1141	
P200	0000334156	000010	0090857717	000012	Z010	1100022000	旭テック（株）	S00A0161201	FRS200BA60 X	2024/08/01	500.000	 1.00000	2025/08/05	E200	E21	00005185	SC0	P320020	0080919767	900002	419.000	2025/08/04	2025/08/04	1592.6970	1427.7930	3120.00000	1307280.00	JPY	1307280	117018704-4	村田機械株式会社8/1シミュレーション納期：2025/013/17納期変更：12/5→8/5	D210					S	JP		8					             0.0000	             0.0000	             0.0000	FERT	3120.00000	1.00000	JPY	3120.0000	0.00000	0.00000		0.0000	0.0000	0.0000		00000	0.00000	0.00000	0.00000		0.0000	130728		各種電源装置	2103602000	村田機械株式会社	JP	2100952000	旭テック株式会社	大阪府大阪市旭区大宮　４－２２－２２	2025/08/04			S30	2			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	2025/12/05→2025/08/05			5350002		06-6953-1141	
P200	0000342316	000010	0090857718	000011	Z010	1100022000	旭テック（株）	452Y00160	DD100KB160 X	2025/04/04	500.000	 1.00000	2025/08/05	E200	E21	00005185	SA0	P320020	0080919780	900001	152.000	2025/08/04	2025/08/04	1425.9500	1295.4810	1150.00000	174800.00	JPY	174800	117019593-4	ＴＭＴマシナリー株式会社4ヶ月以上納期確認済み	D210					S	JP		8					             0.0000	             0.0000	             0.0000	FERT	1150.00000	1.00000	JPY	1150.0000	0.00000	0.00000		0.0000	542.4700	392.6100		00000	0.00000	0.00000	0.00000		0.0000	17480		各種電源装置	2180210163	ＴＭＴマシナリー株式会社	JP	2100952000	旭テック株式会社	大阪府大阪市旭区大宮　４－２２－２２	2025/08/04			S30	2			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	2025/08/05			5350002		06-6953-1141	
P200	0000342316	000010	0090857718	000012	Z010	1100022000	旭テック（株）	452Y00160	DD100KB160 X	2025/04/04	500.000	 1.00000	2025/08/05	E200	E21	00005185	SA0	P320020	0080919780	900002	348.000	2025/08/04	2025/08/04	1425.9500	1295.4810	1150.00000	400200.00	JPY	400200	117019593-4	ＴＭＴマシナリー株式会社4ヶ月以上納期確認済み	D210					S	JP		8					             0.0000	             0.0000	             0.0000	FERT	1150.00000	1.00000	JPY	1150.0000	0.00000	0.00000		0.0000	542.4700	392.6100		00000	0.00000	0.00000	0.00000		0.0000	40020		各種電源装置	2180210163	ＴＭＴマシナリー株式会社	JP	2100952000	旭テック株式会社	大阪府大阪市旭区大宮　４－２２－２２	2025/08/04			S30	2			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	2025/08/05			5350002		06-6953-1141	
P200	0000343137	000010	0090857719	000011	Z010	1100022000	旭テック（株）	4549G1060U0	TMG2DQ60F2 LU	2025/04/28	100000.000	 1.00000	2025/08/30	E200	E21	00005185	S31	P320020	0080920234	900001	20000.000	2025/08/04	2025/08/04	26.1020	23.6860	18.00000	360000.00	JPY	360000	095010198-1	株式会社　レクザム4ヶ月以上納期確認済み	D210					S	JP		8					             0.0000	             0.0000	             0.0000	FERT	18.00000	1.00000	JPY	18.0000	0.00000	0.00000		0.0000	0.0000	0.0000		00000	0.00000	0.00000	0.00000		0.0000	36000		一般家電	2103604000	株式会社レクザム　香川工場	JP	2100952000	旭テック株式会社	大阪府大阪市旭区大宮　４－２２－２２	2025/08/04			S90	2			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	2025/8/30			5350002		06-6953-1141	
P200	0000341618	000010	0090857720	000011	Z010	1100022001	旭テック（株）　東京支店	450A220803A	DF60LA80 R B1A1846	2025/03/17	800.000	 1.00000	2025/08/06	E200	E22	00004183	SB0	P321010	0080919787	900001	559.000	2025/08/04	2025/08/04	1189.3070	890.0750	1170.00000	654030.00	JPY	654030	112010542-3	日本キヤリア株式会社	D210					S	JP		8					             0.0000	             0.0000	             0.0000	FERT	1170.00000	1.00000	JPY	1170.0000	0.00000	0.00000		0.0000	0.0000	0.0000		00000	0.00000	0.00000	0.00000		0.0000	65403		エアコン	2103628000	日本キヤリア株式会社	JP	2100953000	旭テック株式会社　東京支店	東京都台東区台東1-24-2 ISM秋葉原 6F	2025/08/04			S50	2			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	20250806			1100016		03-3835-4881	
P200	0000341618	000010	0090857720	000012	Z010	1100022001	旭テック（株）　東京支店	450A220803A	DF60LA80 R B1A1846	2025/03/17	800.000	 1.00000	2025/08/06	E200	E22	00004183	SB0	P321010	0080919787	900002	241.000	2025/08/04	2025/08/04	1189.3070	890.0750	1170.00000	281970.00	JPY	281970	112010542-3	日本キヤリア株式会社	D210					S	JP		8					             0.0000	             0.0000	             0.0000	FERT	1170.00000	1.00000	JPY	1170.0000	0.00000	0.00000		0.0000	0.0000	0.0000		00000	0.00000	0.00000	0.00000		0.0000	28197		エアコン	2103628000	日本キヤリア株式会社	JP	2100953000	旭テック株式会社　東京支店	東京都台東区台東1-24-2 ISM秋葉原 6F	2025/08/04			S50	2			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	20250806			1100016		03-3835-4881	
P200	0000340995	000010	0090857721	000011	Z010	1100022002	旭テック（株）　名古屋営業所	S00A0024604	SBA500AA160 RA	2025/03/03	16.000	 1.00000	2025/08/05	E200	E21	00005112	S20	P320020	0080919783	900001	16.000	2025/08/04	2025/08/04	12946.3750	10125.9960	15960.00000	255360.00	JPY	255360	128012267-2	東洋電機株式会社　管理二部資材課4ヶ月以上納期確認済み	D210					S	JP		8					             0.0000	             0.0000	             0.0000	FERT	15960.00000	1.00000	JPY	15960.0000	0.00000	0.00000		0.0000	0.0000	0.0000		00000	0.00000	0.00000	0.00000		0.0000	25536		各種電源装置	2103579000	東洋電機株式会社	JP	1100022002	旭テック（株）　名古屋営業所	愛知県名古屋市西区上小田井２－２２１	2025/08/04			S30	2			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	2025/08/05			4520821		052-503-1688	
P200	0000344121	000010	0090857722	000011	Z010	1100231000	（株）オリジン商事	4574C006000	TMG12D60H	2025/05/28	4800.000	 1.00000	2025/08/05	E200	E21	00005112	S31	P320020	0080919765	900001	4800.000	2025/08/04	2025/08/04	36.8060	27.4970	56.40000	270720.00	JPY	270720	02-11151-3033	日本セラミック株式会社在庫あり	D210					S	JP		8					             0.0000	             0.0000	             0.0000	FERT	56.40000	1.00000	JPY	56.4000	0.00000	0.00000		0.0000	0.0000	0.0000		00000	0.00000	0.00000	0.00000		0.0000	27072		照明・調光	2180217235	日本セラミック株式会社	JP	2100655000	株式会社オリジン商事　管理部　ロジスティックグループ	大阪府大東市新田中町７－３９	2025/08/04			SP0	2			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	2025/08/05			5740056		072-806-1121	
P200	0000341760	000010	0090857723	000011	Z010	1100231000	（株）オリジン商事	4564C006000	TMG5D60D	2025/03/24	40000.000	 1.00000	2025/08/05	E200	E21	00005112	S31	P320020	0080919788	900001	37500.000	2025/08/04	2025/08/04	22.2970	17.5500	21.80000	817500.00	JPY	817500	02-11111-3033	日本セラミック株式会社4ヶ月以上納期確認済み	D210					S	JP		8					             0.0000	             0.0000	             0.0000	FERT	21.80000	1.00000	JPY	21.8000	0.00000	0.00000		0.0000	0.0000	0.0000		00000	0.00000	0.00000	0.00000		0.0000	81750		照明・調光	2180217235	日本セラミック株式会社	JP	2100655000	株式会社オリジン商事　管理部　ロジスティックグループ	大阪府大東市新田中町７－３９	2025/08/04			SP0	2			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	2025/08/05			5740056		072-806-1121	
P200	0000341760	000010	0090857724	000011	Z010	1100231000	（株）オリジン商事	4564C006000	TMG5D60D	2025/03/24	40000.000	 1.00000	2025/08/05	E200	E21	00005112	S31	P320020	0080920222	900001	2500.000	2025/08/04	2025/08/04	22.2970	17.5500	21.80000	54500.00	JPY	54500	02-11111-3033	日本セラミック株式会社4ヶ月以上納期確認済み	D210					S	JP		8					             0.0000	             0.0000	             0.0000	FERT	21.80000	1.00000	JPY	21.8000	0.00000	0.00000		0.0000	0.0000	0.0000		00000	0.00000	0.00000	0.00000		0.0000	5450		照明・調光	2180217235	日本セラミック株式会社	JP	2100655000	株式会社オリジン商事　管理部　ロジスティックグループ	大阪府大東市新田中町７－３９	2025/08/04			SP0	2			0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	2025/08/05			5740056		072-806-1121	
